numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07558;20240114090000;101680;0;5;30;1.300000;275.850000;268.150000;57;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93170;mq;mq;-730;mq;mq;mq;mq;270.250000;mq;mq;2.900000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240114090000;101730;-90;6;20;4.400000;272.950000;271.250000;88;7820;0;mq;mq;mq;mq;mq;mq;mq;mq;100800;mq;mq;-960;mq;mq;mq;mq;273.650000;mq;mq;8.000000;10.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240114090000;mq;0;0;60;1.300000;272.250000;263.350000;51;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91340;92500;773;-730;mq;270.050000;mq;283.150000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240114090000;101700;60;1;20;1.500000;277.650000;277.250000;97;8210;0;mq;mq;100;8;2250;mq;mq;mq;100970;mq;mq;-680;mq;mq;mq;mq;275.650000;mq;mq;1.800000;1.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20240114090000;101670;-10;6;190;3.400000;283.750000;280.950000;83;42470;0;mq;mq;100;8;1750;mq;mq;mq;97350;mq;mq;-530;mq;mq;mq;mq;274.350000;mq;mq;4.500000;4.500000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;1980;8;mq;2760;mq;mq;mq;mq;mq;mq;
07627;20240114090000;101760;-20;5;340;0.800000;279.850000;276.250000;78;20000;0;mq;mq;100;8;2250;mq;mq;mq;96770;mq;mq;-620;mq;mq;mq;mq;276.250000;mq;mq;1.800000;4.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;2340;8;mq;3000;mq;mq;mq;mq;mq;mq;
07630;20240114090000;101690;0;5;190;2.000000;277.450000;275.950000;90;15360;0;mq;mq;100;8;2700;mq;mq;mq;99840;mq;mq;-840;mq;mq;mq;mq;272.250000;mq;mq;3.500000;3.500000;-10;1;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;8;mq;2700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20240114090000;101670;-40;6;10;2.600000;274.450000;272.850000;89;9000;0;mq;mq;100;mq;450;mq;mq;mq;101570;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240114090000;101620;10;1;150;0.500000;275.450000;274.550000;94;4600;10;mq;mq;mq;3;4440;mq;mq;mq;101220;mq;mq;-820;mq;mq;mq;mq;270.450000;mq;mq;1.100000;2.700000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;4440;3;mq;5280;mq;mq;mq;mq;mq;mq;
07661;20240114090000;mq;mq;mq;290;6.100000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;7.600000;8.600000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240114090000;101490;-20;5;330;5.400000;279.250000;273.950000;69;40000;3;2;2;90;1;800;35;23;18;101170;mq;mq;-860;mq;mq;mq;mq;276.650000;mq;mq;7.200000;9.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;700;1;6;1000;2;3;5000;7;2;7500;
07747;20240114090000;101620;-60;7;230;1.200000;279.350000;278.650000;95;3690;10;mq;mq;100;8;150;mq;mq;mq;101080;mq;mq;-960;mq;mq;mq;mq;275.750000;mq;mq;2.200000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20240114090000;101730;-40;6;20;3.000000;283.550000;279.150000;74;59130;0;mq;mq;mq;3;1250;mq;mq;mq;101620;mq;mq;-840;mq;mq;mq;mq;276.750000;mq;mq;4.800000;5.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;1170;4;mq;1560;mq;mq;mq;mq;mq;mq;
07790;20240114090000;101630;-30;5;210;2.800000;281.650000;276.050000;68;28620;0;mq;mq;mq;0;mq;mq;mq;mq;101480;mq;mq;-790;mq;mq;mq;mq;277.750000;mq;mq;4.000000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20240114090000;100960;90;6;320;3.800000;304.050000;298.850000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100920;mq;mq;150;mq;296.750000;mq;305.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;16.800000;24.400000;27.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240114090000;100820;70;8;40;3.000000;305.550000;297.550000;63;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100710;mq;mq;-10;mq;300.150000;mq;307.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240114090000;100880;60;8;190;4.700000;305.750000;297.550000;62;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100810;mq;mq;-60;mq;299.350000;mq;306.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240114090000;100790;140;6;320;7.800000;303.450000;298.750000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100700;mq;mq;810;mq;299.050000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.800000;0.800000;0.800000;13.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240114090000;100820;-80;8;120;5.900000;302.250000;297.350000;75;16410;0;mq;mq;90;1;800;mq;mq;mq;100670;mq;mq;-240;mq;mq;mq;mq;mq;mq;mq;9.400000;13.500000;-10;mq;mq;mq;mq;0.000000;12.500000;32.000000;38.900000;54.200000;mq;mq;mq;mq;1;mq;930;4;mq;1860;7;mq;2280;mq;8;mq;
61996;20240114090000;102480;110;6;90;5.300000;293.050000;286.050000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102140;mq;mq;90;mq;287.450000;mq;293.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240114090000;101790;240;3;210;11.300000;279.150000;271.250000;57;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;1310;mq;276.150000;mq;280.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240114090000;100140;270;1;310;8.700000;280.550000;277.850000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99780;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;14.900000;-10;mq;mq;mq;mq;0.200000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240114090000;100970;-60;8;320;7.800000;299.050000;298.050000;94;10500;61;mq;mq;100;5;450;mq;mq;mq;100890;mq;mq;130;mq;mq;mq;mq;mq;mq;mq;10.500000;12.600000;-10;mq;mq;mq;mq;1.800000;15.800000;16.200000;17.100000;28.600000;mq;mq;mq;mq;2;mq;330;5;mq;1320;5;mq;1620;mq;8;mq;
71805;20240114090000;101580;-370;8;130;12.300000;273.350000;271.150000;85;15390;0;mq;mq;100;8;450;mq;mq;mq;101490;mq;mq;-650;mq;mq;mq;mq;273.250000;mq;mq;16.700000;17.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;8;mq;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240114090000;101650;60;6;60;4.600000;297.950000;293.850000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;140;mq;297.450000;mq;302.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240114090000;101590;-60;6;0;0.000000;293.350000;292.550000;95;17640;mq;mq;mq;mq;mq;mq;mq;mq;mq;101500;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240114090000;101560;50;5;110;8.500000;299.250000;294.650000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;80;mq;297.350000;mq;302.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240114090000;101520;-50;5;100;4.400000;298.450000;293.450000;74;60000;0;mq;mq;mq;1;800;mq;mq;mq;101430;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;7.100000;7.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;870;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20240114090000;101250;10;0;120;0.800000;296.850000;296.350000;97;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101190;mq;mq;70;mq;295.050000;mq;307.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.600000;1.000000;1.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240114090000;101280;30;3;210;1.200000;297.550000;297.350000;99;21500;0;mq;mq;100;7;800;mq;mq;mq;101190;mq;mq;90;mq;mq;mq;mq;300.450000;mq;mq;1.900000;1.900000;-10;mq;mq;mq;mq;0.000000;0.200000;0.200000;3.800000;4.200000;mq;mq;mq;mq;5;mq;600;6;mq;840;7;mq;990;mq;mq;mq;
81408;20240114090000;101300;70;3;70;1.500000;296.950000;296.250000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;130;mq;296.050000;mq;304.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.200000;0.200000;26.600000;32.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240114090000;101350;20;3;120;0.700000;296.850000;296.150000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100120;mq;mq;70;mq;296.650000;mq;306.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240114090000;99000;0;0;150;18.000000;271.050000;260.950000;42;40000;2;1;1;0;mq;mq;mq;mq;mq;98470;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;26.800000;27.300000;-30;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240114120000;101360;-200;8;180;1.100000;273.350000;272.050000;91;5810;0;mq;mq;mq;mq;mq;mq;mq;mq;100460;mq;mq;-1250;mq;mq;mq;mq;272.250000;mq;mq;3.100000;4.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240114120000;101310;-210;8;200;4.800000;272.750000;272.150000;96;3700;10;mq;mq;100;8;150;mq;mq;mq;100720;mq;mq;-1230;mq;mq;mq;mq;272.450000;mq;mq;6.700000;6.900000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20240114120000;101480;-130;8;200;4.500000;277.850000;276.150000;89;11000;2;2;mq;100;8;800;35;mq;mq;101370;mq;mq;-1090;mq;mq;mq;mq;mq;mq;mq;6.400000;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;6;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240114120000;101560;-160;8;190;2.600000;271.850000;271.150000;95;12580;0;mq;mq;100;5;250;mq;mq;mq;100710;mq;mq;-1120;mq;mq;mq;mq;274.450000;mq;mq;3.700000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;210;5;mq;840;8;mq;3720;mq;mq;mq;
07037;20240114120000;101520;-160;8;210;3.300000;270.650000;270.250000;97;4800;10;mq;mq;100;8;150;mq;mq;mq;99540;mq;mq;-1160;mq;mq;mq;mq;273.750000;mq;mq;4.700000;5.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20240114120000;101540;-160;8;280;2.400000;268.750000;267.350000;90;8000;0;mq;mq;100;8;250;mq;mq;mq;100330;mq;mq;-1160;mq;mq;mq;mq;271.550000;mq;mq;4.200000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20240114120000;101540;-90;8;70;1.700000;277.650000;275.550000;86;15980;0;mq;mq;100;8;800;mq;mq;mq;100330;mq;mq;-900;mq;mq;mq;mq;274.850000;mq;mq;2.400000;2.900000;-10;1;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;0.200000;mq;mq;mq;mq;3;mq;990;8;mq;1470;mq;mq;mq;mq;mq;mq;
07117;20240114120000;101550;-60;8;170;2.800000;277.650000;275.350000;85;6000;mq;mq;mq;100;8;450;36;mq;mq;100830;mq;mq;-980;mq;mq;mq;mq;mq;mq;mq;4.800000;4.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;7;500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240114120000;101560;-130;8;300;1.800000;275.050000;272.950000;86;10630;0;mq;mq;100;6;250;mq;mq;mq;101100;mq;mq;-1020;mq;mq;mq;mq;274.150000;mq;mq;3.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;270;6;mq;1230;8;mq;2040;mq;mq;mq;
07139;20240114120000;101600;-120;8;40;1.700000;271.050000;270.350000;95;6880;0;mq;mq;100;8;150;mq;mq;mq;99770;mq;mq;-1090;mq;mq;mq;mq;276.050000;mq;mq;2.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240114120000;101560;-200;8;250;1.700000;270.450000;268.550000;87;6000;2;2;2;100;8;250;36;mq;mq;100420;mq;mq;-1160;mq;mq;mq;mq;mq;mq;mq;3.600000;5.000000;-10;4;0.000000;0.000000;-60;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;7;250;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20240114120000;101570;-190;8;210;1.900000;268.750000;268.050000;95;5690;0;mq;mq;100;8;150;mq;mq;mq;100060;mq;mq;-1210;mq;mq;mq;mq;272.050000;mq;mq;3.300000;4.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240114120000;101510;-220;8;240;4.400000;268.350000;267.350000;93;4150;10;mq;mq;100;8;150;mq;mq;mq;97110;mq;mq;-1200;mq;mq;mq;mq;268.650000;mq;mq;6.900000;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240114120000;101520;-250;8;170;3.700000;269.250000;267.750000;89;5210;0;mq;mq;100;8;250;mq;mq;mq;99600;mq;mq;-1180;mq;mq;mq;mq;269.650000;mq;mq;6.400000;7.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20240114120000;101570;-90;8;100;1.400000;279.050000;277.350000;89;7000;2;2;mq;100;8;450;36;mq;mq;101040;mq;mq;-840;mq;mq;mq;mq;mq;mq;mq;3.200000;4.900000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;7;400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240114120000;101540;-110;8;310;1.100000;276.150000;272.550000;77;6150;0;mq;mq;100;8;2250;mq;mq;mq;101210;mq;mq;-910;mq;mq;mq;mq;274.650000;mq;mq;1.800000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2400;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20240114120000;101540;-130;8;30;1.300000;274.150000;270.950000;79;4760;10;mq;mq;90;2;450;mq;mq;mq;100140;mq;mq;-1090;mq;mq;mq;mq;273.450000;mq;mq;3.300000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;300;6;mq;1800;7;mq;2280;mq;mq;mq;
07255;20240114120000;101510;-160;8;90;0.800000;272.850000;271.250000;89;5470;0;mq;mq;mq;mq;mq;mq;mq;mq;99430;mq;mq;-1190;mq;mq;mq;mq;272.250000;mq;mq;2.300000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240114120000;101580;-180;8;200;2.200000;271.150000;270.750000;97;1980;10;mq;mq;100;8;150;mq;mq;mq;98820;mq;mq;-1170;mq;mq;mq;mq;272.650000;mq;mq;3.700000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;120;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20240114120000;101520;-300;8;180;1.900000;270.350000;267.250000;79;6270;0;mq;mq;mq;1;7020;mq;mq;mq;98100;mq;mq;-1180;mq;mq;mq;mq;271.350000;mq;mq;3.000000;3.200000;-10;13;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;7020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20240114120000;101570;-80;8;320;1.700000;278.050000;276.550000;90;8000;1;2;mq;100;8;800;36;mq;mq;101280;mq;mq;-790;mq;mq;mq;mq;mq;mq;mq;3.100000;3.100000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;8;7;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240114120000;101500;-170;8;200;1.800000;275.850000;273.750000;86;6990;0;mq;mq;75;6;1750;mq;mq;mq;100010;mq;mq;-990;mq;mq;mq;mq;274.650000;mq;mq;2.900000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;1560;6;mq;2220;mq;mq;mq;mq;mq;mq;
07434;20240114120000;101490;-120;8;140;1.800000;277.950000;271.050000;61;32810;0;mq;mq;100;8;2250;mq;mq;mq;96620;mq;mq;-820;mq;mq;mq;mq;273.350000;mq;mq;2.900000;2.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20240114120000;101510;-190;8;10;0.900000;274.150000;272.350000;88;14870;0;mq;mq;100;8;1750;mq;mq;mq;97440;mq;mq;-1070;mq;mq;mq;mq;270.350000;mq;mq;1.800000;3.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20240114120000;mq;-140;8;70;1.000000;278.550000;272.950000;67;20000;0;mq;mq;100;8;2250;mq;mq;mq;91650;92500;757;-880;mq;mq;mq;mq;268.850000;mq;mq;2.300000;2.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.200000;mq;mq;mq;mq;8;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20240114120000;101540;-260;8;180;1.300000;273.950000;272.350000;89;7000;3;2;2;100;3;250;36;27;mq;98560;mq;mq;-1160;mq;mq;mq;mq;mq;mq;mq;2.100000;3.800000;-10;1;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;7;260;2;6;2200;7;3;2400;mq;mq;mq;
07510;20240114120000;101530;-130;8;130;0.900000;278.650000;276.450000;86;7420;0;mq;mq;100;8;1750;mq;mq;mq;100940;mq;mq;-800;mq;mq;mq;mq;272.450000;mq;mq;1.500000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1740;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20240114120000;101530;-90;8;320;0.900000;279.150000;275.750000;79;20000;0;mq;mq;100;7;1250;mq;mq;mq;98360;mq;mq;-830;mq;mq;mq;mq;273.650000;mq;mq;1.700000;1.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1380;8;mq;1680;mq;mq;mq;mq;mq;mq;
07558;20240114120000;101460;-130;8;200;2.000000;277.950000;271.750000;64;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93040;mq;mq;-780;mq;mq;mq;mq;270.550000;mq;mq;2.900000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240114120000;101470;-250;8;20;5.200000;276.450000;272.250000;74;12290;0;mq;mq;mq;mq;mq;mq;mq;mq;100550;mq;mq;-1110;mq;mq;mq;mq;273.650000;mq;mq;8.000000;8.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240114120000;mq;280;8;60;2.500000;278.750000;263.350000;32;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91060;92500;746;-880;mq;270.050000;mq;283.150000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240114120000;101480;-200;8;0;0.000000;284.250000;280.550000;78;16920;0;mq;mq;90;7;1750;mq;mq;mq;100770;mq;mq;-780;mq;mq;mq;mq;275.850000;mq;mq;0.900000;1.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;1920;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20240114120000;101420;-180;8;320;2.400000;287.650000;280.250000;61;57450;0;mq;mq;100;8;1750;mq;mq;mq;97170;mq;mq;-600;mq;mq;mq;mq;274.550000;mq;mq;3.800000;4.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20240114120000;101480;-160;8;80;0.700000;285.850000;277.750000;58;20000;0;mq;mq;100;8;2250;mq;mq;mq;96610;mq;mq;-610;mq;mq;mq;mq;276.250000;mq;mq;1.800000;3.400000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;2040;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20240114120000;101530;-130;8;40;1.000000;282.350000;278.550000;77;10420;0;mq;mq;100;8;2250;mq;mq;mq;99710;mq;mq;-830;mq;mq;mq;mq;272.250000;mq;mq;1.700000;2.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;mq;8;mq;2280;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20240114120000;101440;-230;8;10;1.300000;278.650000;273.050000;67;18330;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;-1010;mq;mq;mq;mq;269.350000;mq;mq;3.100000;3.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240114120000;101370;-250;8;270;2.200000;277.850000;275.850000;87;4820;10;mq;mq;mq;0;mq;mq;mq;mq;100970;mq;mq;-1000;mq;mq;mq;mq;270.450000;mq;mq;3.000000;3.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
