numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4
7005,20231207000000,101930.0,-60.0,6.0,140.0,3.2,275.35,275.25,99.0,370.0,45.0,,,,,,,,,101030.0,,,450.0,,,,,276.25,,,6.3,6.3,-10.0,1.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,,,,,,,,,,,,
7015,20231207000000,102020.0,0.0,0.0,150.0,3.2,274.65,274.65,100.0,220.0,45.0,,,101.0,9.0,30.0,,,,101430.0,,,700.0,,,,,276.45,,,5.1,6.3,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,0.0,0.0,,,,,,,,,,
7020,20231207000000,101310.0,-140.0,8.0,150.0,7.1,279.25,277.75,90.0,,,,,,,,,,,101200.0,,,-380.0,,,,,,,,12.0,14.4,-10.0,,,,,0.6,3.6,3.6,3.6,3.6,,,,,,,,,,,,,,,,
7027,20231207000000,101700.0,-90.0,6.0,150.0,5.9,277.55,276.65,94.0,7150.0,61.0,,,100.0,3.0,450.0,,,,100870.0,,,40.0,,,,,278.35,,,8.1,8.8,-10.0,1.0,0.0,,,-0.1,-0.1,-0.1,-0.1,-0.1,,,,,2.0,,420.0,3.0,,1050.0,8.0,,2100.0,,9.0,
7037,20231207000000,101890.0,-80.0,6.0,150.0,4.2,275.55,275.25,98.0,5150.0,0.0,,,100.0,1.0,150.0,,,,99940.0,,,320.0,,,,,276.55,,,6.2,6.2,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,120.0,8.0,,4740.0,,,,,,
7072,20231207000000,102140.0,20.0,3.0,110.0,1.6,275.25,275.25,100.0,190.0,45.0,,,101.0,9.0,30.0,,,,100950.0,,,800.0,,,,,276.95,,,2.7,2.7,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,
7110,20231207000000,100920.0,-90.0,8.0,180.0,9.9,283.35,282.75,96.0,1590.0,61.0,,,100.0,8.0,150.0,,,,99740.0,,,-840.0,,,,,280.15,,,17.1,17.1,-10.0,2.0,0.0,,,1.2,2.0,2.2,2.4,2.6,,,,,8.0,,120.0,,,,,,,,,
7117,20231207000000,100920.0,-240.0,7.0,150.0,6.1,282.45,280.05,85.0,,,,,,,,,,,100220.0,,,-780.0,,,,,,,,13.5,13.5,-10.0,,,,,0.0,0.0,2.6,2.6,2.6,,,,,,,,,,,,,,,,
7130,20231207000000,101550.0,-150.0,8.0,130.0,4.8,278.65,276.85,88.0,15310.0,0.0,,,100.0,8.0,2250.0,,,,101090.0,,,-190.0,,,,,279.75,,,7.4,8.5,-10.0,1.0,0.0,,,0.0,0.0,0.2,0.2,0.2,,,,,1.0,,2160.0,8.0,,2940.0,,,,,,
7139,20231207000000,101850.0,-60.0,8.0,150.0,1.9,276.65,276.25,97.0,5190.0,0.0,,,100.0,7.0,250.0,,,,100050.0,,,210.0,,,,,279.25,,,3.9,4.5,-10.0,,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,7.0,,210.0,7.0,,1410.0,7.0,,2580.0,,,
7149,20231207000000,102070.0,0.0,0.0,160.0,1.5,275.65,275.35,98.0,370.0,45.0,,,101.0,9.0,30.0,,,,100940.0,,,570.0,,,,,,,,2.7,4.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,0.0,0.0,,,,,,,,,,
7168,20231207000000,102160.0,-30.0,6.0,180.0,1.8,273.85,273.85,100.0,210.0,45.0,,,101.0,9.0,30.0,,,,100670.0,,,720.0,,,,,275.15,,,2.5,2.8,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.4,,,,,0.0,0.0,,,,,,,,,,
7181,20231207000000,102250.0,10.0,3.0,150.0,3.2,272.55,271.85,95.0,8060.0,0.0,,,,0.0,,,,,97890.0,,,860.0,,,,,266.75,,,3.7,3.7,-10.0,,,,,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,
7190,20231207000000,102250.0,100.0,3.0,70.0,1.8,273.05,272.15,94.0,2940.0,10.0,,,,0.0,,,,,100350.0,,,980.0,,,,,271.65,,,2.4,4.7,-10.0,,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,,,,,,,,,,,,
7207,20231207000000,101300.0,-120.0,6.0,180.0,12.8,286.45,282.15,75.0,8000.0,2.0,2.0,,100.0,8.0,800.0,36.0,,,100780.0,,,-490.0,,,,,,,,18.6,23.2,-10.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,7.0,800.0,,,,,,,,,
7222,20231207000000,101620.0,-120.0,7.0,140.0,4.6,279.25,275.65,78.0,39180.0,0.0,,,100.0,1.0,1250.0,,,,101300.0,,,-120.0,,,,,278.65,,,6.7,6.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,1170.0,8.0,,3300.0,,,,,,
7240,20231207000000,101910.0,-50.0,8.0,120.0,2.9,276.05,275.15,94.0,13900.0,0.0,,,100.0,8.0,3540.0,,,,100510.0,,,240.0,,,,,276.85,,,4.4,4.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,3540.0,,,,,,,,,
7255,20231207000000,102080.0,-10.0,8.0,110.0,2.5,272.55,271.95,96.0,3950.0,10.0,,,,,,,,,99990.0,,,390.0,,,,,274.65,,,2.9,2.9,-10.0,,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,,,,,,,,,,,,
7280,20231207000000,102200.0,10.0,3.0,10.0,1.0,273.85,273.75,99.0,100.0,45.0,,,101.0,9.0,30.0,,,,99450.0,,,630.0,,,,,275.45,,,2.0,2.1,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.4,,,,,0.0,0.0,,,,,,,,,,
7299,20231207000000,102220.0,50.0,1.0,0.0,0.0,274.55,273.85,95.0,10820.0,0.0,,,75.0,6.0,1250.0,,,,98830.0,,,750.0,,,,,275.95,,,0.9,1.9,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,6.0,,1380.0,6.0,,7320.0,,,,,,
7314,20231207000000,101760.0,-70.0,5.0,140.0,4.0,277.75,276.45,91.0,12000.0,2.0,2.0,,100.0,8.0,800.0,35.0,,,101470.0,,,-70.0,,,,,,,,6.4,7.4,-10.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,6.0,900.0,,,,,,,,,
7335,20231207000000,101870.0,-80.0,8.0,140.0,2.3,276.75,274.65,86.0,33400.0,0.0,,,75.0,6.0,3300.0,,,,100380.0,,,110.0,,,,,277.75,,,3.8,4.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,5.0,,3300.0,6.0,,4320.0,,,,,,
7434,20231207000000,101980.0,-40.0,8.0,100.0,2.4,274.65,273.15,90.0,17170.0,0.0,,,,2.0,3480.0,,,,97030.0,,,110.0,,,,,275.55,,,3.7,3.7,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,3480.0,,,,,,,,,
7460,20231207000000,102150.0,-30.0,8.0,80.0,1.6,272.85,271.45,90.0,23710.0,0.0,,,,0.0,,,,,98030.0,,,330.0,,,,,269.35,,,2.3,3.1,-10.0,,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,,,,,,,,,,,,
7471,20231207000000,,10.0,0.0,220.0,1.2,271.25,269.85,90.0,20000.0,0.0,,,,1.0,450.0,,,,92180.0,92500.0,805.0,300.0,,,,,271.35,,,2.0,2.0,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,540.0,,,,,,,,,
7481,20231207000000,102170.0,50.0,3.0,10.0,1.5,275.05,275.05,100.0,90.0,47.0,4.0,4.0,101.0,9.0,,62.0,61.0,60.0,99190.0,,,410.0,,,,,,,,1.9,1.9,-10.0,0.0,0.0,0.0,-60.0,0.0,0.0,0.0,-0.1,-0.1,,,,,9.0,59.0,,,,,,,,,,
7510,20231207000000,101830.0,-80.0,5.0,130.0,3.2,276.95,276.35,96.0,7230.0,0.0,,,100.0,8.0,80.0,,,,101230.0,,,-20.0,,,,,275.65,,,4.7,8.5,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,8.0,,90.0,,,,,,,,,
7535,20231207000000,102000.0,-70.0,8.0,120.0,2.1,272.15,272.05,99.0,4760.0,10.0,,,,1.0,30.0,,,,98730.0,,,50.0,,,,,275.45,,,3.0,3.0,-10.0,5.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,1.0,,30.0,,,,,,,,,
7558,20231207000000,102120.0,60.0,3.0,30.0,1.9,272.45,270.25,85.0,20000.0,0.0,,,,,,,,,93480.0,,,220.0,,,,,269.65,,,2.5,3.4,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7577,20231207000000,102030.0,70.0,3.0,40.0,4.9,278.35,276.15,86.0,20000.0,0.0,,,,,,,,,101110.0,,,330.0,,,,,277.75,,,8.4,10.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20231207000000,,20.0,0.0,40.0,4.3,269.55,264.15,66.0,,,,,,,,,,,91620.0,,,340.0,,268.35,,277.95,,,,,,,,0.09,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7607,20231207000000,101820.0,-70.0,8.0,70.0,2.3,275.05,274.95,99.0,3680.0,10.0,,,,0.0,,,,,101080.0,,,-30.0,,,,,277.25,,,2.8,3.3,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7621,20231207000000,101960.0,40.0,0.0,170.0,2.8,273.15,272.55,96.0,19820.0,0.0,,,,0.0,,,,,97450.0,,,0.0,,,,,273.85,,,3.5,3.9,-10.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7627,20231207000000,101950.0,-10.0,8.0,150.0,3.4,274.55,272.65,87.0,20000.0,0.0,,,,0.0,,,,,96860.0,,,-10.0,,,,,278.25,,,5.5,5.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7630,20231207000000,101950.0,0.0,0.0,80.0,1.1,274.05,273.45,96.0,370.0,44.0,,,,1.0,80.0,,,,100070.0,,,60.0,,,,,272.15,,,1.6,2.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,90.0,,,,,,,,,
7643,20231207000000,101980.0,70.0,1.0,340.0,2.0,274.35,271.45,81.0,29090.0,0.0,,,,0.0,,,,,101880.0,,,260.0,,,,,271.15,,,2.4,3.8,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7650,20231207000000,101890.0,70.0,3.0,200.0,1.8,273.35,271.75,89.0,11790.0,0.0,,,,1.0,4080.0,,,,101480.0,,,280.0,,,,,271.85,,,2.8,2.9,-10.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,4080.0,,,,,,,,,
7661,20231207000000,,,,90.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,4.3,6.2,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20231207000000,101710.0,50.0,0.0,340.0,5.4,279.85,271.45,55.0,60000.0,0.0,0.0,0.0,,0.0,,,,,101390.0,,,540.0,,,,,277.45,,,8.5,8.5,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7747,20231207000000,102030.0,70.0,1.0,220.0,1.5,274.85,272.75,86.0,60000.0,0.0,,,,0.0,,,,,101480.0,,,270.0,,,,,273.45,,,2.2,2.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7761,20231207000000,101780.0,130.0,1.0,30.0,3.9,277.55,275.45,86.0,53760.0,0.0,,,,0.0,,,,,101670.0,,,450.0,,,,,276.25,,,5.7,6.3,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7790,20231207000000,101700.0,100.0,1.0,230.0,5.6,280.25,274.55,67.0,41140.0,0.0,,,,0.0,,,,,101550.0,,,590.0,,,,,279.25,,,7.7,8.0,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61968,20231207000000,101090.0,70.0,5.0,,,299.15,297.35,90.0,,,,,,,,,,,101040.0,,,40.0,,298.65,,305.15,,,,,,,,,,,0.0,0.0,0.2,1.8,1.8,,,,,,,,,,,,,,,,
61970,20231207000000,101080.0,60.0,6.0,200.0,7.3,300.95,296.75,78.0,,,,,,,,,,,100970.0,,,-10.0,,300.75,,307.45,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61972,20231207000000,101300.0,170.0,6.0,150.0,9.6,298.85,292.95,70.0,,,,,,,,,,,101230.0,,,70.0,,297.75,,303.95,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
61976,20231207000000,101150.0,140.0,6.0,60.0,3.6,299.55,297.05,86.0,,,,,,,,,,,101060.0,,,60.0,,296.85,,304.35,,,,,,,,,,,0.0,0.4,8.0,9.4,12.6,,,,,,,,,,,,,,,,
61980,20231207000000,101310.0,-30.0,5.0,100.0,2.6,298.05,293.55,76.0,20100.0,0.0,,,100.0,8.0,1750.0,,,,101160.0,,,20.0,,,,,,,,3.9,4.1,-10.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,1860.0,,,,,,,,,
61996,20231207000000,101190.0,180.0,8.0,340.0,7.1,289.75,289.55,99.0,,,,,,,,,,,100850.0,,,-730.0,,288.25,,292.75,,,,,,,,,,,0.0,0.2,0.2,0.2,0.2,,,,,,,,,,,,,,,,
61997,20231207000000,100230.0,80.0,8.0,240.0,15.3,275.75,272.45,79.0,,,,,,,,,,,98440.0,,,360.0,,274.35,,279.65,,,,,,,,,,,0.0,0.0,0.0,0.4,0.6,,,,,,,,,,,,,,,,
61998,20231207000000,99450.0,-190.0,8.0,320.0,6.7,278.05,273.95,75.0,,,,,,,,,,,99090.0,,,,,,,,,,,,10.3,-10.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,
67005,20231207000000,101050.0,-90.0,6.0,310.0,4.3,300.25,298.05,88.0,20000.0,0.0,,,90.0,7.0,2250.0,,,,100970.0,,,0.0,,,,,,,,6.0,6.3,-10.0,,,,,0.0,0.0,0.0,,,,,,,4.0,,2040.0,7.0,,3060.0,,,,,,
71805,20231207000000,100440.0,-120.0,8.0,290.0,7.1,272.55,267.95,71.0,55930.0,0.0,,,75.0,6.0,800.0,,,,100350.0,,,-190.0,,,,,273.45,,,11.0,13.6,-10.0,,,,,0.0,0.2,0.6,1.0,1.4,,,,,1.0,,870.0,6.0,,1350.0,,,,,,
78894,20231207000000,101530.0,200.0,3.0,130.0,2.2,300.15,295.35,75.0,,,,,,,,,,,101020.0,,,-130.0,,298.65,,304.75,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,,,
78897,20231207000000,101490.0,230.0,2.0,40.0,1.2,299.55,295.65,79.0,31950.0,,,,,,,,,,101400.0,,,-70.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
78922,20231207000000,101450.0,190.0,3.0,130.0,8.5,301.15,297.55,81.0,,,,,,,,,,,101010.0,,,-70.0,,299.35,,302.75,,,,,,,,,,,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,
78925,20231207000000,101420.0,200.0,2.0,120.0,3.5,299.55,297.25,87.0,34160.0,0.0,,,,3.0,800.0,,,,101330.0,,,-80.0,304.25,,304.25,,,,,5.1,14.8,-10.0,,,,,2.1,3.5,3.5,3.5,5.1,,,,,3.0,,720.0,3.0,,1260.0,,,,,,
81401,20231207000000,101110.0,230.0,3.0,40.0,0.5,298.85,298.35,97.0,,,,,,,,,,,101050.0,,,-30.0,,295.95,,305.45,,,,,,,,,,,0.0,0.0,13.9,15.1,18.5,,,,,,,,,,,,,,,,
81405,20231207000000,101150.0,260.0,1.0,90.0,2.1,300.35,298.15,88.0,38130.0,0.0,,,75.0,6.0,450.0,,,,101060.0,,,10.0,303.65,,303.65,,300.95,,,3.4,4.4,-10.0,,,,,0.0,0.0,0.4,3.7,12.2,,,,,5.0,,540.0,6.0,,690.0,,,,,,
81408,20231207000000,101100.0,290.0,1.0,70.0,0.9,300.35,297.45,84.0,,,,,,,,,,,101020.0,,,10.0,,296.95,,306.05,,,,,,,,,,,0.0,0.0,0.0,2.2,6.2,,,,,,,,,,,,,,,,
81415,20231207000000,101170.0,260.0,1.0,10.0,0.8,296.95,296.45,97.0,,,,,,,,,,,99950.0,,,20.0,,295.35,,305.65,,,,,,,,,,,0.0,0.0,12.8,12.8,12.8,,,,,,,,,,,,,,,,
89642,20231207000000,98840.0,50.0,0.0,130.0,9.3,267.75,260.15,51.0,25000.0,2.0,1.0,1.0,90.0,7.0,800.0,35.0,61.0,60.0,98300.0,,,,265.45,,269.15,,,,,,17.0,-60.0,,,,,,,,,,,,,,7.0,6.0,900.0,,,,,,,,,
7005,20231207030000,101780.0,-150.0,8.0,150.0,4.8,276.45,276.35,99.0,3890.0,10.0,,,,,,,,,100880.0,,,170.0,,,,,276.25,,,8.3,9.1,-10.0,1.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,,,,,,,,,,,,
7015,20231207030000,101930.0,-90.0,6.0,150.0,5.3,276.15,276.15,100.0,1820.0,10.0,,,100.0,8.0,80.0,,,,101340.0,,,460.0,,,,,276.45,,,7.6,7.6,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,8.0,,90.0,,,,,,,,,
7020,20231207030000,101060.0,-250.0,6.0,170.0,10.3,279.95,277.05,82.0,,,,,,,,,,,100950.0,,,-630.0,,,,,,,,17.1,17.5,-10.0,,,,,0.0,0.2,3.8,3.8,3.8,,,,,,,,,,,,,,,,
7027,20231207030000,101460.0,-240.0,6.0,130.0,4.7,278.35,276.85,90.0,17210.0,0.0,,,100.0,8.0,2250.0,,,,100630.0,,,-240.0,,,,,278.35,,,6.3,8.5,-10.0,1.0,0.0,,,0.0,0.2,0.2,0.2,0.2,,,,,8.0,,2160.0,,,,,,,,,
7037,20231207030000,101750.0,-140.0,8.0,140.0,6.2,276.35,276.05,98.0,8000.0,0.0,,,100.0,8.0,150.0,,,,99800.0,,,80.0,,,,,276.55,,,9.5,9.7,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,150.0,,,,,,,,,
7072,20231207030000,102140.0,-10.0,6.0,140.0,3.3,273.85,273.85,100.0,220.0,45.0,,,101.0,9.0,30.0,,,,100940.0,,,650.0,,,,,275.85,,,4.8,5.6,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,
7110,20231207030000,100770.0,-150.0,8.0,180.0,9.2,283.55,283.25,98.0,1850.0,61.0,,,100.0,8.0,150.0,,,,99590.0,,,-890.0,,,,,280.15,,,15.2,15.3,-10.0,2.0,0.0,,,0.6,3.2,5.2,5.6,5.8,,,,,8.0,,120.0,,,,,,,,,
7117,20231207030000,100800.0,-120.0,7.0,170.0,6.7,283.95,281.85,87.0,,,,,,,,,,,100100.0,,,-850.0,,,,,,,,12.2,16.6,-10.0,,,,,0.0,0.0,0.0,2.6,2.6,,,,,,,,,,,,,,,,
7130,20231207030000,101380.0,-170.0,6.0,150.0,5.6,279.65,275.95,77.0,34750.0,0.0,,,100.0,8.0,2250.0,,,,100920.0,,,-410.0,,,,,279.65,,,8.5,9.3,-10.0,1.0,0.0,,,0.0,-0.1,-0.1,0.2,0.2,,,,,8.0,,2100.0,,,,,,,,,
7139,20231207030000,101680.0,-160.0,8.0,170.0,1.8,277.25,275.95,91.0,19110.0,0.0,,,100.0,8.0,2520.0,,,,99890.0,,,-50.0,,,,,279.15,,,3.8,5.3,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,2520.0,,,,,,,,,
7149,20231207030000,101990.0,-80.0,6.0,140.0,1.6,275.15,274.85,98.0,650.0,,,,100.0,8.0,80.0,36.0,,,100860.0,,,350.0,,,,,,,,2.4,3.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2,,,,,8.0,7.0,60.0,,,,,,,,,
7168,20231207030000,102130.0,-30.0,8.0,160.0,2.5,272.95,272.95,100.0,790.0,48.0,,,100.0,8.0,30.0,,,,100640.0,,,570.0,,,,,275.15,,,3.3,3.3,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,,30.0,,,,,,,,,
7181,20231207030000,102280.0,0.0,0.0,130.0,2.5,270.95,270.35,96.0,5510.0,0.0,,,,0.0,,,,,97890.0,,,740.0,,,,,266.75,,,2.9,3.7,-10.0,,,,,0.0,0.0,0.0,0.0,-0.1,,,,,,,,,,,,,,,,
7190,20231207030000,102310.0,50.0,3.0,260.0,1.7,271.85,271.55,98.0,90.0,49.0,,,101.0,9.0,30.0,,,,100400.0,,,940.0,,,,,270.75,,,2.4,2.4,-10.0,5.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,0.0,0.0,,,,,,,,,,
7207,20231207030000,101140.0,-160.0,6.0,170.0,11.7,285.05,281.85,81.0,7000.0,51.0,5.0,2.0,100.0,8.0,800.0,36.0,,,100620.0,,,-600.0,,,,,,,,18.1,19.4,-10.0,1.0,,,,0.2,0.2,0.2,0.2,0.2,,,,,8.0,7.0,800.0,,,,,,,,,
7222,20231207030000,101390.0,-230.0,8.0,140.0,5.2,278.55,275.85,83.0,29890.0,0.0,,,100.0,8.0,2250.0,,,,101070.0,,,-390.0,,,,,278.65,,,8.2,8.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,2400.0,7.0,,3660.0,8.0,,4260.0,,,
7240,20231207030000,101760.0,-140.0,8.0,120.0,3.8,276.25,275.05,92.0,18280.0,0.0,,,100.0,8.0,2520.0,,,,100370.0,,,10.0,,,,,276.85,,,5.9,6.2,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,2520.0,8.0,,3300.0,,,,,,
7255,20231207030000,102010.0,-70.0,6.0,110.0,2.5,272.15,271.85,98.0,8390.0,0.0,,,,,,,,,99920.0,,,260.0,,,,,273.95,,,3.1,4.1,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7280,20231207030000,102200.0,-10.0,8.0,30.0,1.2,273.45,273.45,100.0,190.0,45.0,,,101.0,9.0,30.0,,,,99440.0,,,550.0,,,,,275.45,,,2.3,2.8,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.4,,,,,0.0,0.0,,,,,,,,,,
7299,20231207030000,102300.0,40.0,1.0,0.0,0.0,272.15,271.75,97.0,600.0,48.0,,,,1.0,250.0,,,,98870.0,,,690.0,,,,,274.65,,,0.8,1.7,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,1.0,,240.0,,,,,,,,,
7314,20231207030000,101530.0,-220.0,6.0,140.0,4.7,278.65,277.15,90.0,14000.0,2.0,2.0,,100.0,8.0,800.0,35.0,,,101250.0,,,-300.0,,,,,,,,8.1,9.0,-10.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,8.0,6.0,900.0,,,,,,,,,
7335,20231207030000,101760.0,-110.0,8.0,150.0,3.2,276.15,274.55,89.0,39120.0,0.0,,,90.0,7.0,3060.0,,,,100270.0,,,-40.0,,,,,277.55,,,5.5,5.5,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,6.0,,3060.0,7.0,,4020.0,,,,,,
7434,20231207030000,101890.0,-100.0,8.0,90.0,2.7,273.95,272.05,87.0,30130.0,0.0,,,,0.0,,,,,96930.0,,,-10.0,,,,,275.05,,,4.1,4.1,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7460,20231207030000,102100.0,-50.0,8.0,170.0,5.2,272.55,270.95,89.0,26260.0,0.0,,,,0.0,,,,,97980.0,,,240.0,,,,,269.35,,,6.8,6.8,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-0.1,,,,,,,,,,,,,,,,
7471,20231207030000,,-10.0,5.0,230.0,1.6,269.05,267.75,91.0,20000.0,0.0,,,,0.0,,,,,92170.0,92500.0,805.0,330.0,,,,,270.45,,,2.2,2.4,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7481,20231207030000,102160.0,-10.0,8.0,110.0,0.7,275.05,275.05,100.0,300.0,41.0,4.0,4.0,100.0,8.0,80.0,36.0,,,99180.0,,,390.0,,,,,,,,1.4,1.7,-10.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,-0.1,-0.1,,,,,8.0,7.0,70.0,,,,,,,,,
7510,20231207030000,101690.0,-140.0,5.0,120.0,3.2,276.45,275.85,96.0,11930.0,0.0,,,,0.0,,,,,101090.0,,,-100.0,,,,,274.95,,,4.4,7.0,-10.0,1.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
7535,20231207030000,101920.0,-60.0,8.0,110.0,1.9,273.75,272.85,94.0,20000.0,0.0,,,,0.0,,,,,98670.0,,,-10.0,,,,,275.05,,,3.8,5.4,-10.0,5.0,0.0,,,0.0,0.0,0.0,-0.1,-0.1,,,,,,,,,,,,,,,,
7558,20231207030000,102100.0,-30.0,5.0,30.0,3.4,272.05,270.15,87.0,20000.0,0.0,,,,,,,,,93450.0,,,210.0,,,,,269.65,,,5.4,5.4,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7577,20231207030000,102010.0,-20.0,6.0,30.0,5.5,277.45,275.65,88.0,19830.0,0.0,,,,,,,,,101090.0,,,360.0,,,,,277.25,,,9.2,10.0,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7591,20231207030000,,130.0,0.0,50.0,3.8,267.35,263.45,74.0,,,,,,,,,,,91750.0,,,560.0,,267.35,,277.95,,,,,,,,0.09,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7607,20231207030000,101680.0,-140.0,6.0,110.0,2.1,275.75,275.75,100.0,12740.0,0.0,,,,0.0,,,,,100940.0,,,-130.0,,,,,276.95,,,3.7,3.7,-10.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7621,20231207030000,101820.0,-110.0,6.0,170.0,2.8,274.05,273.15,94.0,50670.0,0.0,,,,0.0,,,,,97340.0,,,-80.0,,,,,273.65,,,3.6,3.6,-10.0,5.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
7627,20231207030000,101990.0,-10.0,8.0,150.0,1.7,271.95,271.55,97.0,20000.0,0.0,,,,0.0,,,,,96850.0,,,-10.0,,,,,277.45,,,3.2,4.5,-10.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
