numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07471;20230614150000;mq;20;0;330;5.100000;296.050000;283.450000;45;20000;0;mq;mq;90;7;1750;mq;mq;mq;91840;92500;771;400;mq;mq;mq;mq;287.750000;mq;mq;7.700000;9.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;5;mq;1800;7;mq;2160;7;mq;2460;mq;mq;mq;
07481;20230614150000;101030;-30;6;340;6.200000;300.350000;276.150000;21;50000;1;0;0;0;0;mq;30;20;10;98330;mq;mq;400;mq;mq;mq;mq;mq;mq;mq;11.200000;12.100000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;5.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20230614150000;101530;90;3;290;8.900000;299.250000;290.850000;60;15350;0;mq;mq;mq;0;mq;mq;mq;mq;100980;mq;mq;570;mq;mq;mq;mq;289.450000;mq;mq;11.600000;12.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20230614150000;101300;60;3;330;3.500000;300.450000;282.350000;32;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98360;mq;mq;550;mq;mq;mq;mq;291.950000;mq;mq;7.700000;8.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20230614150000;101170;90;1;280;8.300000;291.550000;288.050000;80;20000;61;mq;mq;mq;mq;mq;mq;mq;mq;93180;mq;mq;460;mq;mq;mq;mq;290.050000;mq;mq;12.800000;12.800000;-10;mq;0.000000;mq;mq;-0.100000;0.200000;0.200000;0.200000;28.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20230614150000;100940;-40;5;30;5.600000;300.650000;286.950000;43;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100100;mq;mq;360;mq;mq;mq;mq;292.850000;mq;mq;9.900000;10.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;14.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20230614150000;mq;40;5;190;4.100000;292.950000;287.950000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91100;mq;mq;130;mq;286.050000;mq;296.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20230614150000;101710;120;3;250;7.900000;295.250000;290.650000;75;11640;0;mq;mq;90;7;450;mq;mq;mq;101020;mq;mq;770;mq;mq;mq;mq;292.650000;mq;mq;11.500000;12.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;5.300000;mq;mq;mq;mq;5;mq;540;6;mq;810;7;mq;1020;mq;mq;mq;
07621;20230614150000;101750;60;0;260;5.900000;292.350000;289.350000;83;17840;0;mq;mq;100;8;450;mq;mq;mq;97560;mq;mq;790;mq;mq;mq;mq;290.250000;mq;mq;9.700000;10.600000;-10;0;0.000000;mq;mq;0.000000;0.200000;0.400000;0.600000;12.100000;mq;mq;mq;mq;7;mq;360;8;mq;510;mq;mq;mq;mq;mq;mq;
07627;20230614150000;101530;10;0;290;5.200000;295.450000;289.950000;71;20000;0;mq;mq;mq;0;mq;mq;mq;mq;96830;mq;mq;670;mq;mq;mq;mq;290.150000;mq;mq;9.800000;12.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;4.300000;30.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20230614150000;101400;40;3;270;9.600000;299.350000;291.250000;61;9670;0;mq;mq;mq;3;800;mq;mq;mq;99700;mq;mq;680;mq;mq;mq;mq;290.950000;mq;mq;13.800000;13.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;26.300000;mq;mq;mq;mq;1;mq;930;3;mq;1500;mq;9;mq;mq;mq;mq;
07643;20230614150000;101000;-30;6;280;5.900000;298.550000;288.250000;53;39590;0;mq;mq;mq;1;3960;mq;mq;mq;100910;mq;mq;280;mq;mq;mq;mq;291.750000;mq;mq;9.000000;9.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;3960;mq;8;mq;mq;mq;mq;mq;mq;mq;
07650;20230614150000;100900;-90;6;240;7.100000;300.350000;292.950000;64;22720;0;mq;mq;mq;4;1750;mq;mq;mq;100540;mq;mq;180;mq;mq;mq;mq;292.350000;mq;mq;9.900000;9.900000;-10;2;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;10.500000;mq;mq;mq;mq;1;mq;1740;3;mq;2760;mq;8;mq;mq;mq;mq;
07661;20230614150000;mq;mq;mq;230;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.300000;6.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20230614150000;101060;40;0;90;3.900000;294.950000;289.850000;73;30000;3;2;2;90;5;450;32;27;10;100760;mq;mq;170;mq;mq;mq;mq;292.050000;mq;mq;5.100000;6.500000;-10;0;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;1.800000;mq;mq;mq;mq;2;8;500;3;8;900;5;3;3300;mq;mq;mq;
07747;20230614150000;101120;-30;6;300;10.100000;301.550000;288.150000;44;18420;0;mq;mq;mq;1;1750;mq;mq;mq;100620;mq;mq;360;mq;mq;mq;mq;292.050000;mq;mq;15.700000;16.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;2.000000;3.000000;mq;mq;mq;mq;1;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20230614150000;100850;40;0;20;4.100000;296.550000;290.950000;71;19710;0;mq;mq;100;1;800;mq;mq;mq;100750;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;6.500000;6.900000;-10;mq;0.000000;mq;mq;0.600000;0.600000;0.600000;0.600000;0.600000;mq;mq;mq;mq;1;mq;990;4;mq;1560;5;mq;2040;mq;8;mq;
07790;20230614150000;100910;-30;8;80;1.400000;297.150000;291.750000;72;18610;0;mq;mq;mq;3;800;mq;mq;mq;100770;mq;mq;-70;mq;mq;mq;mq;292.950000;mq;mq;4.100000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.700000;mq;mq;mq;mq;3;mq;630;3;mq;3600;5;mq;4140;mq;mq;mq;
61968;20230614150000;101420;80;3;100;2.600000;299.450000;294.650000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101370;mq;mq;30;mq;298.750000;mq;302.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20230614150000;101520;30;3;200;4.000000;299.250000;288.950000;53;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101410;mq;mq;110;mq;295.250000;mq;304.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20230614150000;101470;90;3;300;7.700000;299.050000;295.150000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;120;mq;298.350000;mq;300.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.400000;0.400000;0.400000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20230614150000;101600;110;3;140;6.300000;299.150000;294.150000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101510;mq;mq;100;mq;298.150000;mq;302.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20230614150000;101840;170;3;130;3.100000;297.550000;291.750000;70;32720;0;mq;mq;100;8;2250;mq;mq;mq;101690;mq;mq;170;mq;mq;mq;mq;mq;mq;mq;4.300000;5.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.800000;mq;mq;mq;mq;1;mq;2340;8;mq;3480;mq;mq;mq;mq;mq;mq;
61996;20230614150000;102210;40;1;300;6.200000;288.950000;288.350000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101860;mq;mq;-360;mq;287.450000;mq;291.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20230614150000;99210;220;0;300;11.300000;276.050000;273.750000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97440;mq;mq;-100;mq;275.950000;mq;281.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.200000;28.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20230614150000;100310;-160;6;50;1.000000;280.750000;279.950000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99950;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.200000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20230614150000;101520;90;1;280;5.100000;297.050000;294.150000;84;20000;0;mq;mq;100;1;1250;mq;mq;mq;101440;mq;mq;120;mq;mq;mq;mq;mq;mq;mq;6.600000;6.600000;-10;mq;mq;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;1470;7;mq;1800;8;mq;2220;mq;mq;mq;
71805;20230614150000;101420;-30;6;160;2.300000;285.650000;280.350000;70;19920;0;mq;mq;mq;0;mq;mq;mq;mq;101340;mq;mq;360;mq;mq;mq;mq;281.250000;mq;mq;3.500000;4.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78890;20230614150000;101720;60;1;100;7.700000;303.950000;297.650000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;0;mq;300.850000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20230614150000;101790;80;1;120;4.300000;304.750000;297.350000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;50;mq;300.650000;mq;305.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20230614150000;101730;50;3;110;7.200000;304.350000;296.950000;65;60000;mq;mq;mq;mq;mq;mq;mq;mq;mq;101640;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.200000;1.200000;1.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20230614150000;101680;30;0;130;7.600000;299.950000;298.950000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;-30;mq;298.950000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.000000;10.500000;10.500000;10.500000;10.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20230614150000;101670;60;0;100;7.600000;303.550000;299.050000;77;14240;0;mq;mq;100;8;800;mq;mq;mq;101580;mq;mq;0;mq;mq;mq;mq;mq;mq;mq;10.800000;11.200000;-10;mq;mq;mq;mq;0.000000;2.400000;2.600000;3.800000;5.200000;mq;mq;mq;mq;5;mq;600;6;mq;870;7;mq;1110;mq;9;mq;
81401;20230614150000;101320;50;8;80;2.800000;303.850000;297.550000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101260;mq;mq;-60;mq;296.350000;mq;306.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20230614150000;101380;-30;8;100;2.100000;301.050000;297.450000;81;51450;0;mq;mq;mq;3;450;mq;mq;mq;101290;mq;mq;-40;mq;mq;mq;mq;299.250000;mq;mq;3.500000;5.000000;-10;mq;mq;mq;mq;0.200000;0.400000;2.000000;5.200000;5.200000;mq;mq;mq;mq;2;mq;450;3;mq;1080;5;mq;1860;mq;mq;mq;
81408;20230614150000;mq;0;0;30;2.700000;300.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101270;mq;mq;0;mq;296.850000;mq;305.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.200000;1.400000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20230614150000;mq;mq;mq;70;1.300000;303.050000;297.250000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.050000;mq;305.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20230614150000;101180;-90;8;190;0.500000;257.850000;250.650000;50;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100610;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20230614180000;101570;60;3;10;5.500000;297.850000;282.150000;37;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100740;mq;mq;440;290.850000;mq;301.350000;mq;291.450000;mq;mq;9.100000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20230614180000;101540;40;3;50;4.100000;299.650000;280.650000;30;17570;0;mq;mq;mq;0;mq;mq;mq;mq;101000;mq;mq;430;293.150000;mq;301.850000;mq;291.150000;mq;mq;7.800000;8.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20230614180000;101680;10;3;50;3.500000;289.350000;287.050000;86;14000;3;2;mq;60;0;6000;30;20;14;101570;mq;mq;400;288.950000;mq;291.250000;mq;mq;mq;mq;4.700000;4.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;0;6000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20230614180000;101630;50;3;340;3.500000;295.150000;286.250000;57;9150;0;mq;mq;mq;0;mq;mq;mq;mq;100850;mq;mq;430;287.850000;mq;299.050000;mq;290.650000;mq;mq;5.700000;6.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20230614180000;101540;60;3;350;4.100000;298.250000;285.150000;44;2920;10;mq;mq;mq;0;mq;mq;mq;mq;99740;mq;mq;440;292.250000;mq;300.850000;mq;290.750000;mq;mq;6.400000;9.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20230614180000;101390;50;3;350;3.200000;299.150000;284.850000;41;20000;0;mq;mq;75;6;2760;mq;mq;mq;100300;mq;mq;410;289.050000;mq;301.850000;mq;289.750000;mq;mq;5.200000;6.700000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;mq;2760;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20230614180000;101760;60;3;320;3.000000;291.450000;286.950000;75;5240;0;mq;mq;mq;1;6420;mq;mq;mq;100610;mq;mq;340;287.150000;mq;294.550000;mq;288.750000;mq;mq;5.000000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;6420;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20230614180000;101740;30;3;290;1.400000;291.850000;286.450000;71;6000;2;2;mq;75;6;150;36;20;10;101060;mq;mq;370;286.850000;mq;291.950000;mq;mq;mq;mq;3.100000;3.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;7;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20230614180000;101550;80;3;10;4.400000;299.450000;288.150000;50;31240;0;mq;mq;mq;1;6240;mq;mq;mq;101130;mq;mq;430;288.350000;mq;303.750000;mq;289.650000;mq;mq;6.900000;7.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;6240;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20230614180000;101470;50;3;360;3.900000;299.850000;284.350000;38;20000;0;mq;mq;mq;0;mq;mq;mq;mq;99820;mq;mq;480;289.550000;mq;301.650000;mq;291.450000;mq;mq;5.900000;5.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20230614180000;101450;40;3;50;3.400000;299.650000;279.650000;28;25050;0;mq;mq;mq;2;2880;mq;mq;mq;100420;mq;mq;440;293.050000;mq;302.150000;mq;mq;mq;mq;5.300000;7.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;2880;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20230614180000;101370;60;3;350;3.400000;300.350000;282.250000;32;20000;0;mq;mq;mq;1;2700;mq;mq;mq;100030;mq;mq;460;289.650000;mq;301.850000;mq;289.050000;mq;mq;5.200000;6.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;2700;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20230614180000;101330;60;3;50;2.900000;297.650000;278.950000;30;42360;0;mq;mq;mq;0;mq;mq;mq;mq;97370;mq;mq;410;289.050000;mq;300.550000;mq;290.350000;mq;mq;6.300000;8.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20230614180000;101370;80;3;30;6.200000;297.850000;280.050000;32;18980;0;mq;mq;mq;0;mq;mq;mq;mq;99640;mq;mq;450;291.450000;mq;300.850000;mq;292.650000;mq;mq;9.200000;10.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20230614180000;101710;50;3;300;5.900000;291.950000;288.950000;83;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;101200;mq;mq;490;290.850000;mq;294.150000;mq;mq;mq;mq;10.600000;11.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20230614180000;101550;100;3;270;4.500000;298.150000;287.650000;52;38860;0;mq;mq;90;7;3840;mq;mq;mq;101250;mq;mq;490;290.850000;mq;304.050000;mq;291.650000;mq;mq;6.700000;7.400000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;3840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20230614180000;101390;40;3;30;2.500000;301.550000;280.750000;27;29730;0;mq;mq;mq;0;mq;mq;mq;mq;100120;mq;mq;540;290.850000;mq;303.850000;mq;291.050000;mq;mq;5.700000;5.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20230614180000;101370;80;3;360;3.800000;300.850000;277.150000;22;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;99490;mq;mq;590;291.350000;mq;302.350000;mq;293.250000;mq;mq;6.400000;6.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20230614180000;101190;80;3;50;3.900000;299.550000;279.050000;27;46230;0;mq;mq;mq;0;mq;mq;mq;mq;98700;mq;mq;490;291.150000;mq;301.350000;mq;291.050000;mq;mq;7.400000;8.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07299;20230614180000;101210;90;3;360;6.000000;297.950000;280.150000;32;17220;0;mq;mq;mq;1;450;mq;mq;mq;98110;mq;mq;460;289.150000;mq;301.050000;mq;292.150000;mq;mq;10.200000;10.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;330;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20230614180000;101640;70;2;290;7.100000;292.750000;290.750000;88;15000;2;2;mq;90;0;5000;30;20;18;101370;mq;mq;630;292.250000;mq;293.850000;mq;mq;mq;mq;9.200000;10.700000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;7;2;5000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20230614180000;101420;50;3;360;4.400000;301.550000;279.650000;25;54440;0;mq;mq;mq;0;mq;mq;mq;mq;100060;mq;mq;620;290.050000;mq;303.450000;mq;291.550000;mq;mq;6.200000;7.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20230614180000;101370;70;3;10;2.000000;298.950000;280.550000;31;27380;0;mq;mq;mq;0;mq;mq;mq;mq;96850;mq;mq;560;289.150000;mq;300.050000;mq;290.350000;mq;mq;3.200000;6.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;20230614180000;101260;80;3;10;3.300000;298.250000;280.850000;33;32610;0;mq;mq;mq;0;mq;mq;mq;mq;97520;mq;mq;570;290.050000;mq;299.650000;mq;292.150000;mq;mq;6.100000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20230614180000;mq;130;3;340;5.500000;294.450000;281.050000;42;20000;0;mq;mq;mq;0;mq;mq;mq;mq;91970;92500;783;480;288.750000;mq;296.750000;mq;289.450000;mq;mq;9.300000;9.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20230614180000;101130;90;3;340;7.300000;299.850000;276.950000;23;50000;3;0;0;10;1;mq;30;23;10;98420;mq;mq;450;292.350000;mq;300.550000;mq;mq;mq;mq;9.800000;11.100000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;3;3000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20230614180000;101700;160;1;270;7.400000;294.750000;289.650000;73;11790;0;mq;mq;mq;3;450;mq;mq;mq;101140;mq;mq;720;292.350000;mq;302.750000;mq;293.950000;mq;mq;10.000000;11.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;3;mq;510;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20230614180000;101400;90;3;330;3.400000;299.250000;281.250000;32;20000;0;mq;mq;mq;0;mq;mq;mq;mq;98450;mq;mq;580;290.450000;mq;300.750000;mq;293.050000;mq;mq;6.800000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20230614180000;101150;60;3;300;8.000000;294.850000;284.850000;53;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93240;mq;mq;460;288.350000;mq;296.450000;mq;291.950000;mq;mq;12.100000;12.400000;-10;mq;0.000000;mq;mq;0.000000;0.200000;0.400000;0.400000;6.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20230614180000;101050;110;3;30;4.000000;299.650000;284.950000;40;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100210;mq;mq;240;291.050000;mq;301.050000;mq;294.050000;mq;mq;6.900000;8.700000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;5.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20230614180000;mq;300;3;340;0.500000;287.950000;286.450000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91400;mq;mq;360;mq;286.050000;mq;296.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6.800000;8.000000;8.000000;8.000000;12.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20230614180000;101840;130;2;250;6.500000;292.950000;290.150000;84;19940;0;mq;mq;90;7;450;mq;mq;mq;101150;mq;mq;780;292.750000;mq;297.250000;mq;294.250000;mq;mq;8.800000;8.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.600000;mq;mq;mq;mq;3;mq;390;7;mq;870;mq;mq;mq;mq;mq;mq;
