numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,Unnamed: 59
7037,20230304210000,102620,-40,7,360,2.100000,277.650000,274.650000,81,20760,0,,,100,8,800,,,,100670,,,-130,,,,,276.650000,,,2.900000,4.300000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,750,,,,,,,,,,
7072,20230304210000,102490,-20,8,320,1.700000,277.250000,274.150000,80,20000,0,,,100,8,1250,,,,101300,,,-130,,,,,274.750000,,,2.300000,4.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1080,,,,,,,,,,
7110,20230304210000,102700,0,0,70,4.100000,278.150000,273.550000,72,37690,0,,,100,8,800,,,,101480,,,-150,,,,,277.150000,,,5.900000,7.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,840,,,,,,,,,,
7117,20230304210000,102670,-30,8,40,6.500000,279.450000,274.150000,69,,,,,,,,,,,101950,,,-160,,,,,,,,9.200000,10.300000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7130,20230304210000,102620,0,0,30,2.500000,278.950000,274.450000,73,30990,0,,,100,8,800,,,,102160,,,-100,,,,,278.450000,,,4.100000,5.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,900,,,,,,,,,,
7139,20230304210000,102590,-10,8,30,3.200000,277.850000,273.250000,72,20000,0,,,100,8,800,,,,100790,,,-100,,,,,275.950000,,,5.300000,5.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,810,,,,,,,,,,
7149,20230304210000,102550,-30,6,40,3.700000,278.750000,273.050000,67,30000,1,2,2,90,7,800,35,,,101430,,,-90,,,,,,,,5.200000,7.500000,-10,0,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,7,6,990,,,,,,,,,,
7168,20230304210000,102490,-20,7,50,3.000000,277.650000,272.050000,67,20000,0,,,100,8,800,,,,101020,,,-20,,,,,276.850000,,,5.500000,5.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,870,,,,,,,,,,
7181,20230304210000,102430,-10,5,50,1.800000,276.150000,271.250000,70,27560,0,,,100,8,800,,,,98120,,,0,,,,,274.950000,,,3.800000,4.800000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,810,,,,,,,,,,
7190,20230304210000,102370,-40,7,190,0.500000,276.650000,272.250000,73,12200,0,,,100,8,1250,,,,100490,,,-40,,,,,275.350000,,,1.100000,1.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1020,,,,,,,,,,
7207,20230304210000,102580,20,0,60,5.200000,278.150000,273.750000,73,20000,2,0,,0,0,,30,20,10,102040,,,-90,,,,,,,,8.200000,8.800000,-10,0,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7222,20230304210000,102550,90,1,50,3.500000,277.450000,272.850000,72,19220,0,,,,0,,,,,102220,,,-10,,,,,276.350000,,,6.000000,7.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7240,20230304210000,102530,10,1,40,2.300000,275.850000,272.550000,79,14740,0,,,100,8,800,,,,101120,,,-20,,,,,276.550000,,,4.500000,4.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,840,,,,,,,,,,
7255,20230304210000,102490,70,1,40,2.400000,275.550000,271.350000,74,16450,0,,,,,,,,,100410,,,10,,,,,273.750000,,,4.400000,6.700000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7280,20230304210000,102350,60,1,360,4.600000,275.650000,271.250000,73,14130,0,,,,0,,,,,99610,,,20,,,,,276.950000,,,8.300000,8.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7299,20230304210000,102350,70,1,330,3.000000,275.250000,271.050000,74,7030,0,,,100,8,1250,,,,98960,,,-20,,,,,274.050000,,,4.700000,6.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1080,,,,,,,,,,
7314,20230304210000,102400,40,0,30,6.100000,279.950000,276.350000,78,,,,,,,,,,,102110,,,-130,,,,,,,,7.700000,8.000000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7335,20230304210000,102470,60,2,30,4.500000,275.650000,272.250000,78,11420,0,,,,0,,,,,100960,,,-70,,,,,277.550000,,,8.100000,8.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7434,20230304210000,102280,0,0,20,4.100000,277.050000,272.850000,74,6000,0,,,,0,,,,,97360,,,-150,,,,,277.050000,,,6.000000,6.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7460,20230304210000,102320,70,3,360,0.500000,276.650000,272.450000,74,7470,0,,,,0,,,,,98250,,,-90,,,,,271.750000,,,1.000000,3.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7471,20230304210000,,0,0,340,4.300000,276.450000,272.050000,73,16710,0,,,100,8,1250,,,,92240,92500,810,-140,,,,,274.750000,,,5.400000,5.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1050,,,,,,,,,,
7481,20230304210000,102070,20,0,340,5.900000,279.350000,271.250000,56,15000,1,1,1,25,2,,35,20,10,99130,,,-180,,,,,,,,8.100000,8.100000,-10,0,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,2,6,1800,,,,,,,,,,
7510,20230304210000,102300,70,1,320,1.400000,278.350000,273.950000,73,7040,0,,,,0,,,,,101700,,,-160,,,,,273.650000,,,1.900000,2.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7535,20230304210000,102140,60,1,340,1.700000,279.750000,272.550000,60,20000,0,,,,0,,,,,98950,,,-230,,,,,277.050000,,,2.700000,3.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7558,20230304210000,102040,70,1,330,3.900000,277.550000,271.150000,63,20000,0,,,,,,,,,93560,,,-90,,,,,276.050000,,,6.300000,7.000000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7577,20230304210000,101840,10,0,40,4.900000,281.450000,274.850000,63,12830,0,,,,,,,,,100930,,,-230,,,,,279.350000,,,9.400000,9.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7591,20230304210000,,170,2,0,0.000000,274.950000,269.250000,66,,,,,,,,,,,91500,,,-80,,270.250000,,286.650000,,,,,,,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7607,20230304210000,102270,50,1,320,1.200000,278.250000,275.050000,80,10200,0,,,,1,1750,,,,101530,,,-210,,,,,272.650000,,,1.900000,3.500000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,1620,,,,,,,,,,
7621,20230304210000,102300,40,0,170,2.100000,278.250000,273.950000,74,7210,0,,,100,8,1250,,,,97860,,,-170,,,,,277.250000,,,3.000000,3.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1200,,,,,,,,,,
7627,20230304210000,102330,60,1,100,0.500000,277.450000,273.950000,78,11810,0,,,100,8,1250,,,,97270,,,-150,,,,,278.450000,,,1.000000,1.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1110,,,,,,,,,,
7630,20230304210000,102210,40,2,240,3.300000,278.850000,273.350000,68,4710,10,,,,0,,,,,100360,,,-210,,,,,276.750000,,,4.600000,4.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7643,20230304210000,101870,110,1,290,3.200000,283.050000,273.350000,51,23620,0,,,,0,,,,,101770,,,-140,,,,,279.350000,,,4.500000,5.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7650,20230304210000,101630,-30,6,310,6.500000,282.850000,275.950000,62,9630,0,,,,1,4080,,,,101240,,,-150,,,,,279.750000,,,9.400000,10.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,4080,,,,,,,,,,
7661,20230304210000,,,,310,9.200000,,,,18000,2,0,,10,1,1250,32,20,10,,,,,,,,,,,,11.800000,14.500000,-10,,,,,,,,,,,,,,1,8,1000,,,,,,,,,,
7690,20230304210000,101430,-20,7,330,3.400000,282.650000,277.850000,72,40000,2,0,0,0,0,,30,20,10,101110,,,-290,,,,,280.950000,,,4.000000,4.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7747,20230304210000,101990,50,1,280,5.700000,282.250000,272.650000,51,16250,0,,,,0,,,,,101450,,,-120,,,,,279.250000,,,11.300000,11.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7761,20230304210000,101610,120,2,40,2.500000,281.850000,279.150000,83,22540,0,,,,5,1250,,,,101500,,,50,,,,,281.150000,,,3.800000,4.400000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,5,,1020,,,,,,,,,,
7790,20230304210000,101470,80,2,230,5.200000,283.850000,275.450000,56,60000,0,,,,0,,,,,101320,,,-130,,,,,281.550000,,,7.500000,7.500000,-10,,0.000000,,,0.000000,,,,,,,,,,,,,,,,,,,,,
61968,20230304210000,101360,50,8,10,1.600000,301.350000,298.150000,83,,,,,,,,,,,101310,,,40,,298.050000,,305.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20230304210000,99580,10,3,200,17.400000,299.550000,298.350000,93,,,,,,,,,,,99510,,,-780,,298.750000,,300.950000,,,,,,,,,,,0.200000,0.400000,2.000000,2.000000,60.400000,,,,,,,,,,,,,,,,,
61980,20230304210000,101290,-100,8,220,2.400000,296.950000,296.450000,97,60000,0,,,100,8,1750,,,,101140,,,-180,,,,,,,,3.100000,5.300000,-10,,,,,0.000000,0.200000,4.800000,7.600000,10.800000,,,,,8,,1560,,,,,,,,,,
61996,20230304210000,100890,400,6,350,13.300000,293.750000,293.250000,97,,,,,,,,,,,100550,,,-1090,,292.650000,,296.650000,,,,,,,,,,,0.400000,3.400000,4.800000,4.800000,5.000000,,,,,,,,,,,,,,,,,
61997,20230304210000,101220,140,6,290,3.600000,284.250000,279.950000,75,,,,,,,,,,,99470,,,210,,277.350000,,284.850000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61998,20230304210000,99880,-40,8,310,3.600000,283.750000,283.750000,100,,,,,,,,,,,99520,,,,,,,,,,,,9.300000,-10,,,,,0.000000,0.200000,,,,,,,,,,,,,,,,,,,,
67005,20230304210000,101340,-50,8,340,4.700000,301.950000,297.950000,79,20000,0,,,,5,800,,,,101260,,,100,,,,,,,,8.300000,9.300000,-10,,,,,0.000000,0.000000,0.000000,0.000000,2.800000,,,,,5,,600,,,,,,,,,,
71805,20230304210000,100190,-180,6,290,10.200000,269.450000,263.250000,62,52470,0,,,,1,800,,,,100100,,,500,,,,,271.750000,,,14.900000,15.400000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,810,,,,,,,,,,
78890,20230304210000,101520,20,5,100,7.100000,299.650000,293.250000,68,,,,,,,,,,,101200,,,100,,297.750000,,301.250000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78894,20230304210000,101600,20,5,70,4.300000,301.850000,293.550000,61,,,,,,,,,,,101090,,,80,,297.050000,,302.950000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78897,20230304210000,101530,0,5,110,6.800000,299.850000,293.450000,68,43680,,,,,,,,,,101440,,,100,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,,,,,,,,,,,,,
78922,20230304210000,101520,50,5,130,7.300000,299.450000,294.650000,75,,,,,,,,,,,101070,,,90,,296.150000,,301.050000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78925,20230304210000,101480,-30,5,110,7.200000,300.450000,294.050000,68,37660,0,,,,5,800,,,,101390,,,90,,,,,,,,10.000000,11.300000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.200000,,,,,5,,930,,,,,,,,,,
81401,20230304210000,101130,10,5,60,1.800000,301.150000,296.550000,76,,,,,,,,,,,101070,,,80,,295.150000,,303.650000,,,,,,,,,,,0.000000,0.000000,0.200000,0.200000,0.400000,,,,,,,,,,,,,,,,,
81405,20230304210000,101150,0,5,50,6.300000,300.450000,296.050000,77,25300,0,,,90,7,800,,,,101060,,,60,,,,,297.650000,,,8.800000,10.300000,-10,,,,,0.000000,-0.100000,0.400000,0.400000,0.400000,,,,,6,,720,7,,930,,8,,,,,
81408,20230304210000,101030,40,1,30,1.900000,301.350000,296.250000,74,,,,,,,,,,,100950,,,60,,295.250000,,304.650000,,,,,,,,,,,0.000000,0.000000,0.000000,0.800000,1.200000,,,,,,,,,,,,,,,,,
81415,20230304210000,,,,20,1.600000,298.150000,296.350000,90,,,,,,,,,,,,,,,,295.750000,,304.550000,,,,,,,,,,,0.000000,1.200000,1.200000,1.200000,1.200000,,,,,,,,,,,,,,,,,
89642,20230304210000,98350,210,3,110,19.000000,267.050000,266.250000,93,1000,,,,100,,800,,,,97810,,,,,,,,,,,27.800000,30.900000,-30,,,,,,,,,,,,,,5,6,690,,,,,,,,,,
7005,20230305000000,102510,-110,8,340,1.800000,276.850000,276.150000,95,4740,10,,,,,,,,,101610,,,-380,,,,,275.850000,,,2.400000,3.300000,-10,1,0.000000,,,0.000000,-0.100000,-0.100000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
7015,20230305000000,102440,-110,7,340,3.100000,277.950000,277.250000,95,9310,51,,,100,8,450,,,,101850,,,-380,,,,,276.650000,,,5.900000,5.900000,-10,2,0.000000,,,0.400000,0.400000,0.400000,0.400000,0.400000,,,,,1,,510,7,,660,8,,870,,,,
7020,20230305000000,102620,-80,8,40,2.100000,279.650000,273.350000,64,14000,2,2,,100,8,1250,35,,,102510,,,-290,,,,,,,,5.000000,7.100000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,6,1000,,,,,,,,,,
7027,20230305000000,102590,-80,8,40,1.100000,277.750000,275.250000,84,50020,0,,,100,8,800,,,,101750,,,-300,,,,,278.250000,,,1.900000,2.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,0.600000,,,,,8,,810,,,,,,,,,,
7037,20230305000000,102540,-90,8,20,1.900000,277.050000,275.450000,89,14450,0,,,100,8,800,,,,100580,,,-300,,,,,277.350000,,,2.700000,3.500000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,900,,,,,,,,,,
7072,20230305000000,102380,-110,7,270,2.000000,276.850000,273.850000,81,16830,0,,,100,8,450,,,,101190,,,-290,,,,,276.150000,,,2.900000,3.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,450,8,,1230,,,,,,,
7110,20230305000000,102640,-60,8,110,3.000000,278.050000,273.850000,74,36150,0,,,100,8,800,,,,101420,,,-250,,,,,276.950000,,,5.300000,5.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,810,,,,,,,,,,
7117,20230305000000,102620,-50,8,80,3.600000,278.950000,274.250000,72,,,,,,,,,,,101900,,,-250,,,,,,,,6.400000,8.200000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7130,20230305000000,102540,-80,8,20,2.100000,278.450000,274.950000,78,50000,0,,,100,,800,,,,102080,,,,,,,,,,,,4.100000,-10,,0.000000,,,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,
7139,20230305000000,102520,-80,8,20,2.600000,277.450000,273.450000,75,20000,0,,,100,,800,,,,100710,,,,,,,,,,,,4.600000,-10,,0.000000,,,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,
7149,20230305000000,102460,-90,8,50,1.900000,278.350000,273.950000,73,20000,3,2,2,100,8,800,35,,,101340,,,-220,,,,,,,,2.900000,4.400000,-10,0,0.000000,0.000000,-60,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,6,900,,,,,,,,,,
7168,20230305000000,102400,-100,8,310,0.800000,275.850000,272.950000,81,19880,0,,,100,8,1250,,,,100920,,,-190,,,,,276.050000,,,1.800000,2.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1080,,,,,,,,,,
7181,20230305000000,102320,-120,6,330,1.500000,275.450000,271.650000,76,21300,0,,,100,8,1250,,,,98000,,,-180,,,,,273.950000,,,2.000000,2.000000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1080,,,,,,,,,,
7190,20230305000000,102240,-130,7,170,1.900000,275.950000,272.350000,77,7950,0,,,100,8,1750,,,,100360,,,-220,,,,,274.850000,,,3.000000,4.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1560,,,,,,,,,,
7207,20230305000000,102560,-20,7,70,3.800000,278.050000,273.650000,73,,,0,,,,,,,,102020,,,-160,,,,,,,,5.500000,7.700000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7222,20230305000000,102480,-70,8,30,1.500000,274.550000,271.650000,81,17790,0,,,,0,,,,,102150,,,-160,,,,,275.150000,,,2.600000,4.000000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7240,20230305000000,102440,-80,8,60,4.000000,277.550000,272.550000,70,27980,0,,,100,8,800,,,,101040,,,-190,,,,,276.550000,,,6.300000,6.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,870,,,,,,,,,,
7255,20230305000000,102430,-60,8,60,1.400000,274.550000,270.950000,77,14630,0,,,,,,,,,100350,,,-100,,,,,271.850000,,,3.000000,3.000000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7280,20230305000000,102300,-70,8,340,5.100000,273.850000,270.650000,79,12090,0,,,,1,4680,,,,99540,,,-90,,,,,276.050000,,,7.800000,7.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,4680,,,,,,,,,,
7299,20230305000000,102340,-60,7,300,2.300000,271.450000,269.250000,85,7240,0,,,,0,,,,,98900,,,-140,,,,,271.150000,,,2.600000,3.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7314,20230305000000,102350,-50,8,60,6.800000,277.950000,273.850000,75,12000,2,0,,0,0,,30,20,10,102060,,,-210,,,,,,,,10.600000,10.600000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7335,20230305000000,102440,-40,8,30,2.200000,272.450000,270.850000,89,8010,0,,,,0,,,,,100920,,,-150,,,,,276.250000,,,2.800000,2.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7434,20230305000000,102290,-30,8,40,2.700000,274.950000,272.050000,81,5190,0,,,,0,,,,,97330,,,-180,,,,,275.950000,,,4.000000,4.400000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7460,20230305000000,102350,-20,8,360,1.500000,273.650000,271.050000,83,8150,0,,,,2,1250,,,,98230,,,-120,,,,,269.950000,,,2.300000,3.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,2,,1200,,,,,,,,,,
7471,20230305000000,,-50,5,10,1.300000,275.150000,271.850000,79,12210,0,,,100,8,800,,,,92190,92500,806,-190,,,,,273.850000,,,2.300000,3.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,840,,,,,,,,,,
7481,20230305000000,102110,10,3,320,3.400000,276.050000,271.850000,74,6000,1,0,0,10,1,1750,35,20,10,99140,,,-160,,,,,,,,5.000000,7.500000,-10,0,0.000000,0.000000,-60,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,6,1600,,,,,,,,,,
7510,20230305000000,102230,-70,8,350,1.200000,276.450000,274.150000,85,4520,10,,,,0,,,,,101630,,,-280,,,,,272.350000,,,1.400000,3.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7535,20230305000000,102180,-20,8,0,0.000000,274.050000,271.350000,82,14000,0,,,,,,,,,98930,,,,,,,,,,,,2.100000,-10,,0.000000,,,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,
7558,20230305000000,102020,-90,7,320,2.700000,275.050000,271.950000,80,14380,0,,,,,,,,,93470,,,-220,,,,,273.850000,,,4.800000,5.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7577,20230305000000,101790,-50,6,30,6.000000,280.150000,272.650000,59,14430,0,,,,,,,,,100880,,,-260,,,,,278.650000,,,9.800000,11.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7591,20230305000000,,70,7,50,0.900000,272.450000,268.750000,76,,,,,,,,,,,91430,,,-250,,270.250000,,286.650000,,,,,,,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7607,20230305000000,102200,-80,8,0,0.000000,274.050000,273.150000,94,3840,10,,,,0,,,,,101450,,,-310,,,,,269.350000,,,0.500000,0.900000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7621,20230305000000,102270,-90,8,170,2.400000,274.650000,272.050000,83,6700,0,,,,0,,,,,97770,,,-270,,,,,275.750000,,,3.200000,4.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7627,20230305000000,102270,-120,8,220,0.500000,274.050000,272.150000,87,9820,0,,,,0,,,,,97150,,,-280,,,,,276.650000,,,1.800000,3.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7630,20230305000000,102140,-100,7,220,3.300000,274.950000,272.350000,83,5650,0,,,,0,,,,,100260,,,-340,,,,,275.650000,,,4.700000,4.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7643,20230305000000,101800,-70,8,290,4.600000,281.050000,273.550000,59,17000,0,,,,,,,,,101700,,,,,,,,,,,,6.700000,-10,,0.000000,,,,0.000000,0.000000,,,,,,,,,,,,,,,,,,,
7650,20230305000000,101610,-20,5,300,3.900000,279.850000,275.950000,76,8300,0,,,,1,4200,,,,101220,,,-250,,,,,277.150000,,,5.000000,6.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,4200,,,,,,,,,,
7661,20230305000000,,,,310,9.000000,,,,,,,,,,,,,,,,,,,,,,,,,11.400000,11.400000,-10,,,,,,,,,,,,,,,,,,,,,,,,,,
7690,20230305000000,101390,-40,7,360,5.200000,283.650000,274.950000,55,40000,2,0,0,0,0,,30,20,10,101070,,,-340,,,,,280.550000,,,6.800000,6.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7747,20230305000000,101940,-50,8,270,1.500000,280.750000,272.050000,54,16860,0,,,,0,,,,,101400,,,-180,,,,,277.850000,,,3.300000,6.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7761,20230305000000,101630,20,3,30,3.300000,279.450000,277.650000,88,25090,0,,,,0,,,,,101520,,,20,,,,,279.550000,,,4.600000,4.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7790,20230305000000,101460,-10,5,230,5.000000,282.650000,276.650000,66,60000,0,,,,0,,,,,101310,,,-180,,,,,281.050000,,,7.600000,8.000000,-10,,0.000000,,,0.000000,,,,,,,,,,,,,,,,,,,,,
61968,20230305000000,101210,150,8,30,1.200000,299.050000,297.450000,91,,,,,,,,,,,101160,,,-10,,298.050000,,305.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20230305000000,99900,320,1,230,16.900000,298.750000,296.050000,85,,,,,,,,,,,99830,,,-240,,297.950000,,300.950000,,,,,,,,,,,1.000000,2.200000,2.600000,4.200000,40.200000,,,,,,,,,,,,,,,,,
61980,20230305000000,101170,-120,7,150,1.500000,296.750000,296.550000,99,60000,0,,,100,7,1250,,,,101020,,,-210,,,,,,,,2.300000,4.900000,-10,,,,,2.400000,3.400000,3.600000,8.600000,11.000000,,,,,7,,1110,7,,1380,8,,1680,,9,,
61996,20230305000000,100990,100,3,350,12.000000,293.950000,293.450000,97,,,,,,,,,,,100650,,,-940,,292.750000,,296.650000,,,,,,,,,,,0.600000,0.600000,4.000000,5.400000,5.400000,,,,,,,,,,,,,,,,,
61997,20230305000000,100930,290,8,250,14.800000,283.550000,281.350000,86,,,,,,,,,,,99180,,,-210,,277.350000,,284.850000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61998,20230305000000,99720,-160,8,20,6.200000,283.150000,283.150000,100,,,,,,,,,,,99360,,,,,,,,,,,,8.700000,-10,,,,,0.000000,,0.200000,,,,,,,,,,,,,,,,,,,
67005,20230305000000,101120,-220,6,340,4.900000,301.550000,298.150000,82,19710,0,,,75,6,450,,,,101040,,,-30,,,,,,,,7.600000,9.200000,-10,,,,,0.000000,0.000000,0.000000,0.000000,2.800000,,,,,6,,540,,,,,,,,,,
71805,20230305000000,100100,-90,6,320,7.400000,267.550000,262.350000,67,53670,0,,,,1,800,,,,100010,,,170,,,,,271.750000,,,11.600000,14.500000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,810,,,,,,,,,,
78890,20230305000000,101680,160,3,100,6.800000,298.850000,293.450000,72,,,,,,,,,,,101360,,,120,,297.750000,,301.250000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
